partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
4,11,7,48874,CVE-2020-7746,v6:f31efae2c56943e39b398b81c4f93205,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7746""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7746""}}"
4,11,7,52911,CVE-2020-26272,v6:bb847e6d835f4cf3ab47fe0688e18807,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-hvf8-h2qh-37m9""}}"
4,11,7,83876,CVE-2022-21718,v6:b3025e10296f4f96897391ddfa0f82e6,0,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-3p22-ghq8-v749""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21718""}}"
4,11,7,73200,CVE-2021-23445,v6:859cba3d82e9448492d47f38e362e290,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-23445""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-23445""}}"
4,11,7,51282,CVE-2020-28458,v6:0bb82a48aa544f878b4dbe6ee35ed268,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-28458""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-28458""}}"
4,11,7,85801,CVE-2022-25844,v6:9c46721812694089b0658bfe9135d1bb,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-25844""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-25844""}}"
4,11,7,51191,CVE-2019-10775,v6:0f3c74aa3d7d4c4288bcd7f2112d5be4,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10775""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2019-10775""}}"
4,11,22,34239,CVE-2018-1002205,v2:46ce65a6-51e2-486b-896f-e855984e9689,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-1002205""}}"
4,11,22,85819,CVE-2022-21227,v6:465ae528ccf5471ebd612baa0eaabac8,1,2,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21227""}}"
4,11,24,75047,CST-E has determined that this component is not generally safe to use.,v6:e98428ffe5c44ffd827e63ac6e8e0889,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,11,24,82410,CVE-2021-46703,v6:6bd1c001c7dd41dc9c7170c3aef14a4d,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-46703""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-46703""}}"
4,11,24,63597,WS-2020-0345,v6:383569fd6e3242d4b1f1df56179a8edf,2,2,"{""WhiteSource"":{""Url"":""https://github.com/janl/node-jsonpointer/commit/234e3437019c6c07537ed2ad1e03b3e132b85e34""}}"
4,11,24,48014,CVE-2018-1107,v6:13d73318d69c43c682a7df7dd3e4c10a,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-1107""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-1107""}}"
4,11,24,1021,WS-2016-0133,v2:d809755a-907f-4d31-8694-00294ce6c033,1,1,"{""WhiteSource"":{""Url"":""https://www.firegiant.com/blog/2016/1/20/wix-v3.10.2-released/""}}"
4,11,24,64014,CST-E has determined that this component is not generally safe to use.,v6:c5734d6086974e8c9cf700d6e6af36aa,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fprotobuf-net%2Freview-2.md""}}"
4,11,24,82300,CST-E has determined that this component is not generally safe to use.,v6:d22cc61bb5ed4e5dbe03f81578a8f7c1,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82301,CST-E has determined that this component is not generally safe to use.,v6:966aecbbd4e042feb353b96a83987ba3,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82297,CST-E has determined that this component is not generally safe to use.,v6:63334306a457416bb705f6761009ed82,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82305,CST-E has determined that this component is not generally safe to use.,v6:e60942fcb1fe47d99c1b364472acf362,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82303,CST-E has determined that this component is not generally safe to use.,v6:104252cfde514deabb156ac2c31b6a42,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82296,CST-E has determined that this component is not generally safe to use.,v6:87893dd047d44d0fab705816e8b8b14d,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82298,CST-E has determined that this component is not generally safe to use.,v6:f5f261ce39ad48329651013508344250,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82302,CST-E has determined that this component is not generally safe to use.,v6:4895e9e7adc643f6914e717b133b0896,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82304,CST-E has determined that this component is not generally safe to use.,v6:1130d47335f249e28a7dfb0ff3d91e89,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82299,CST-E has determined that this component is not generally safe to use.,v6:2f8fcd2208e74d96939a061a074af793,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,27,86103,CVE-2022-1650,v6:0bcfa1b74a1e4071b0eb4a8f929f5443,3,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-1650""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-1650""}}"
4,11,27,617,CVE-2014-9390,v2:0e13f520-1551-4919-b222-f40f1e53eac7,2,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-9390""}}"
4,11,27,19689,CVE-2018-8356,v6:2e7b5f0c54344432b4764cfe4cc756be,0,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-8356""}}"
4,11,27,75036,CST-E has determined that this component is not generally safe to use.,v6:55f1ab13fbc74fd2af8c6f8c8dd470d6,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,11,27,60227,CVE-2021-29489,v6:7103d1020173485d850c4e8637154e89,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/highcharts/highcharts/security/advisories/GHSA-8j65-4pcq-xq95""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-29489""}}"
4,11,27,85086,CVE-2022-21803,v6:ab753fe6da8b4a0eaded1dda9e80661a,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-21803""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21803""}}"
4,11,27,56672,CVE-2020-28503,v6:7f6c7ab7733548508d90075214b1ecdf,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-28503""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-28503""}}"
4,11,27,85685,CVE-2022-26924,v6:e4c58909d6d84ee09d9015c828583219,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/microsoft/reverse-proxy/security/advisories/GHSA-8xc6-g8xw-h2c4""}}"
4,11,27,85470,CVE-2022-1271,v6:48baf1cb72fb45c396e81d2c448e1211,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1271""}}"
4,11,27,86179,CVE-2022-1292,v6:8ec3f8af5b724399ae9f7e53bd805dee,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1292""}}"
4,11,27,57084,CVE-2021-3449,v6:3757a7e073724d7ba1bb43e8d96c3aa9,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3449""}}"
4,11,27,57449,CVE-2020-8169,v6:8dcc147f6e90496f8c8237e9f5e3bd9f,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8169""}}"
4,11,27,57455,CVE-2021-22876,v6:5e24acdf1cef435eb5dd4631b555ce14,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-22876""}}"
4,11,27,57456,CVE-2021-22890,v6:793e9d7470434fcaaae105f45b8331ad,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-22890""}}"
4,11,27,57453,CVE-2020-8285,v6:d3557b148c094dd5b2cdfbaa416ff98e,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8285""}}"
4,11,27,57452,CVE-2020-8284,v6:a44f121f399a45cfb6afab852cb4274a,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8284""}}"
4,11,27,57450,CVE-2020-8177,v6:597082ef1bda4568a50c5e19d0e8dabc,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8177""}}"
4,11,27,57451,CVE-2020-8231,v6:a561aee21cbf4254b69629fb6e16bacf,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8231""}}"
4,11,27,57454,CVE-2020-8286,v6:63d4095717f74b98998b548f93725f5f,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8286""}}"
4,11,67,20083,CVE-2017-8585,v6:b4ab7b375ca44b7bb6274a9f523231b7,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-8585""}}"
4,11,171,51164,CVE-2020-7788,v6:574e1403b24d49929296661172bdbc12,2,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7788""}}"
4,11,199,3550,CVE-2016-10707,v2:1736a74f-d721-4262-98e7-2d5dabc2c6bb,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2016-10707""}}"
4,11,221,59758,CVE-2021-3520,v6:76abd0e41815419fb4915c3dcda5b8c7,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3520""}}"
4,11,221,20492,CVE-2016-3189,v6:d5621b87056845cca6967e32782b221f,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-3189""}}"
4,11,255,47975,CVE-2020-15174,v6:ec42b2774e8d4ca7b9f39604e2c07a63,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-2q4g-w47c-4674""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-15174""}}"
4,11,255,80265,CVE-2021-22570,v6:23eaca2132c44486b0881b3e209173e6,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-22570""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-22570""}}"
4,11,255,80268,CVE-2021-32841,v6:ed16be40c19945a6b540b232f2d99bc3,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32841""}}"
4,11,255,80267,CVE-2021-32840,v6:d099e1e1401c49e890997f865a20fefa,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-32840""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32840""}}"
4,11,255,80269,CVE-2021-32842,v6:f475312d5d81481a9886e341dc9e9373,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-32842""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32842""}}"
4,11,255,84895,CVE-2022-26183,v6:d84e9442df594d629d08f691290c1bea,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26183""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-26183""}}"
4,11,255,84151,CVE-2022-26183,v6:10b747df78694a9d828e7fa47248570d,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26183""}}"
4,11,269,81026,CVE-2022-23592,v6:89bf859a34814e83bf0ce694904faf8b,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23592""}}"
4,11,269,86244,CVE-2022-29194,v6:ffbb282926c446ceb1389e3c7c7311a7,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h5g4-ppwx-48q2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29194""}}"
4,11,269,82263,CVE-2022-23560,v6:fad8054a85c0427d90df6ddf16748a46,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4hvf-hxvg-f67v""}}"
4,11,269,81023,CVE-2022-23593,v6:546661793b124340931fb8f28ae40868,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23593""}}"
4,11,269,86241,CVE-2022-29198,v6:db77255f271a4f5ca964662b805404ce,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-mg66-qvc5-rm93""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29198""}}"
4,11,269,86400,CVE-2022-29205,v6:43c1d3e8bf9741a08688cfcac6b6bca9,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-54ch-gjq5-4976""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29205""}}"
4,11,269,86253,CVE-2022-29207,v6:3971373bda0a4fe1aa7a27a2bd4e2981,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5wpj-c6f7-24x8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29207""}}"
4,11,269,86251,CVE-2022-29203,v6:311d3ab377c5403985a69bf2e96ae60e,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-jjm6-4vf7-cjh4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29203""}}"
4,11,269,82249,CVE-2022-23580,v6:81d30f6397654840a5d9af465df37cb8,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-627q-g293-49q7""}}"
4,11,269,86246,CVE-2022-29193,v6:0330242d38bc4d37b6bb89f09859348c,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2p9q-h29j-3f5v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29193""}}"
4,11,269,82250,GHSA-h6gw-r52c-724r,v6:dcd9299a544c4e82b341fc94781c0d48,3,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-57wx-m983-2f88""}}"
4,11,269,86254,CVE-2022-29209,v6:87ae6af710e04fde8ec38a5acc8df2c1,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-f4rr-5m7v-wxcw""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29209""}}"
4,11,269,86247,CVE-2022-29208,v6:08d03b5fd31345f59a742664f3e5a196,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2r2f-g8mw-9gvr""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29208""}}"
4,11,269,86243,CVE-2022-29197,v6:e5b20270089546a4bb8ce4f266642dd8,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hrg5-737c-2p56""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29197""}}"
4,11,269,86248,CVE-2022-29192,v6:16b1d6470c194473a603c3781a79a91a,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h2wq-prv9-2f56""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29192""}}"
4,11,269,81022,CVE-2022-23594,v6:46d24b1bebd04eacb7d872e318ddc339,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-9x52-887g-fhc2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23594""}}"
4,11,269,86405,CVE-2022-29191,v6:a3ff1f905d534e96b570da9542de3664,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-fv25-wrff-wf86""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29191""}}"
4,11,269,82254,GHSA-43q8-3fv7-pr5x,v6:f26e50004da24906849d0c1871cc75e9,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-43q8-3fv7-pr5x""}}"
4,11,269,86245,CVE-2022-29213,v6:02df84351839409b93abe25b4a1f4675,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5889-7v45-q28m""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29213""}}"
4,11,269,86250,CVE-2022-29202,v6:30b0e1defbc14136bb8072bc9445d860,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cwpm-f78v-7m5c""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29202""}}"
4,11,269,86401,CVE-2022-29200,v6:562d2f7447ed4fe3a5b1356d0932e459,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2vv3-56qg-g2cf""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29200""}}"
4,11,269,86404,CVE-2022-29211,v6:9cf2a3cb26b14950a457670054f183d1,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-xrp2-fhq4-4q3w""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29211""}}"
4,11,269,76527,CVE-2021-41211,v6:9e73af8eea344fbb9e338c4e5154e440,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-cvgx-3v3q-m36c""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41211""}}"
4,11,269,86402,CVE-2022-29199,v6:5da2d5b2095d4e15a9f5800da78a0b09,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-p9rc-rmr5-529j""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29199""}}"
4,11,269,81021,CVE-2022-23590,v6:4169a727321d47d8816d55716caf9c5f,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pqrv-8r2f-7278""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-23590""}}"
4,11,269,86252,CVE-2022-29216,v6:2ea8eb8f648e4fb49bcc615932c2e227,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-75c9-jrh4-79mc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29216""}}"
4,11,269,86255,CVE-2022-29212,v6:9c02eede16f14930b9d60f40e4969969,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8wwm-6264-x792""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29212""}}"
4,11,269,86409,CVE-2022-29204,v6:2a599aa1ef5740229f83459a15864071,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hx9q-2mx4-m4pg""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29204""}}"
4,11,269,86403,CVE-2022-29195,v6:7803cec93b1b4774afb12ddeaa83a547,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-h48f-q7rw-hvr7""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29195""}}"
4,11,269,86242,CVE-2022-29206,v6:e4a8a0b5cd2f44ca9d12dd3bf5310dfb,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-rc9w-5c64-9vqq""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29206""}}"
4,11,269,86249,CVE-2022-29201,v6:241c982102cd4d289a6f2b02502607e4,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-pqhm-4wvf-2jg8""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29201""}}"
4,11,269,77168,CVE-2021-41205,v6:397cd657aa244b71ae04cdbb876e95b1,0,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41205""}}"
4,11,269,76528,CVE-2021-41220,v6:3fec8edea7ab4491aecd65c1b945e81c,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-gpfh-jvf9-7wg5""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41220""}}"
4,11,269,86240,CVE-2022-29196,v6:b71114540cb246a2b93175bff50725ff,1,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/tensorflow/tensorflow/security/advisories/GHSA-5v77-j66x-4c4g""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29196""}}"
4,11,269,61049,CVE-2020-36327,v6:740d36b06f0e4d8e977db2882305d0c5,2,6,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-36327""}}"
