partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
4,11,24,82301,CST-E has determined that this component is not generally safe to use.,v6:966aecbbd4e042feb353b96a83987ba3,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82300,CST-E has determined that this component is not generally safe to use.,v6:d22cc61bb5ed4e5dbe03f81578a8f7c1,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82302,CST-E has determined that this component is not generally safe to use.,v6:4895e9e7adc643f6914e717b133b0896,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82303,CST-E has determined that this component is not generally safe to use.,v6:104252cfde514deabb156ac2c31b6a42,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82304,CST-E has determined that this component is not generally safe to use.,v6:1130d47335f249e28a7dfb0ff3d91e89,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,82305,CST-E has determined that this component is not generally safe to use.,v6:e60942fcb1fe47d99c1b364472acf362,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2Fmicrosoft.esrpclient%2Freview-1.md""}}"
4,11,24,98227,CVE-2022-41064,v6:2ef6916a34af4c3b9b6074e80fe27ecf,1,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/corefx/security/advisories/GHSA-8g2p-5pqh-5jmc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-41064""}}"
4,11,24,1021,WS-2016-0133,v2:d809755a-907f-4d31-8694-00294ce6c033,1,1,"{""WhiteSource"":{""Url"":""https://www.firegiant.com/blog/2016/1/20/wix-v3.10.2-released/""}}"
4,11,24,48014,CVE-2018-1107,v6:13d73318d69c43c682a7df7dd3e4c10a,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-1107""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-1107""}}"
4,11,24,63597,WS-2020-0345,v6:383569fd6e3242d4b1f1df56179a8edf,2,2,"{""WhiteSource"":{""Url"":""https://github.com/janl/node-jsonpointer/commit/234e3437019c6c07537ed2ad1e03b3e132b85e34""}}"
4,11,24,94896,CVE-2022-37603,v6:ee7d245eba8947b78daa699a8c69a990,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-37603""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-37603""}}"
4,11,24,97559,CVE-2022-2421,v6:c4393a208f5343d9a53e7fcefa6601c8,3,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-2421""}}"
4,11,27,97850,CVE-2021-1721,v6:34f80e0bdf414759972545000023f0eb,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-1721""}}"
4,11,27,60227,CVE-2021-29489,v6:7103d1020173485d850c4e8637154e89,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/highcharts/highcharts/security/advisories/GHSA-8j65-4pcq-xq95""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-29489""}}"
4,11,27,85086,CVE-2022-21803,v6:ab753fe6da8b4a0eaded1dda9e80661a,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-21803""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-21803""}}"
4,11,27,56672,CVE-2020-28503,v6:7f6c7ab7733548508d90075214b1ecdf,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-28503""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-28503""}}"
4,11,27,92340,CVE-2022-25887,v6:8407032898904064ac30d7716be8be86,2,2,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-25887""}}"
4,11,27,87021,CVE-2022-30184,v6:5a350fc130d842b1b387df67f568bbbc,1,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/NuGet/NuGet.Client/security/advisories/GHSA-3885-8gqc-3wpf""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-30184""}}"
4,11,27,94356,CVE-2022-41032,v6:45842f9a47a04d648909f4bc6ec4ce22,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/NuGet/NuGet.Client/security/advisories/GHSA-g3q9-xf95-8hp5""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-41032""}}"
4,11,27,75036,CST-E has determined that this component is not generally safe to use.,v6:55f1ab13fbc74fd2af8c6f8c8dd470d6,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
4,11,27,617,CVE-2014-9390,v2:0e13f520-1551-4919-b222-f40f1e53eac7,2,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-9390""}}"
4,11,27,19689,CVE-2018-8356,v6:2e7b5f0c54344432b4764cfe4cc756be,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-8356""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-8356""}}"
4,11,27,87022,CST-E has determined that this component is not generally safe to use.,v6:d0c972501ae04adfbbe6ee51546a28b0,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnpm%2Fswagger-ui%2Freview-2.md""}}"
4,11,27,101028,CVE-2021-46848,v6:170b785ee713408f893fc222dcab8b5a,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-46848""}}"
4,11,27,85470,CVE-2022-1271,v6:48baf1cb72fb45c396e81d2c448e1211,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1271""}}"
4,11,27,57084,CVE-2021-3449,v6:3757a7e073724d7ba1bb43e8d96c3aa9,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-3449""}}"
4,11,27,87909,CVE-2022-2068,v6:ef3f8d93fb704def9a421946c0c29776,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-2068""}}"
4,11,27,86179,CVE-2022-1292,v6:8ec3f8af5b724399ae9f7e53bd805dee,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-1292""}}"
4,11,27,57449,CVE-2020-8169,v6:8dcc147f6e90496f8c8237e9f5e3bd9f,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8169""}}"
4,11,27,57450,CVE-2020-8177,v6:597082ef1bda4568a50c5e19d0e8dabc,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8177""}}"
4,11,27,57451,CVE-2020-8231,v6:a561aee21cbf4254b69629fb6e16bacf,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8231""}}"
4,11,27,57452,CVE-2020-8284,v6:a44f121f399a45cfb6afab852cb4274a,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8284""}}"
4,11,27,57453,CVE-2020-8285,v6:d3557b148c094dd5b2cdfbaa416ff98e,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8285""}}"
4,11,27,57454,CVE-2020-8286,v6:63d4095717f74b98998b548f93725f5f,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2020-8286""}}"
4,11,27,57455,CVE-2021-22876,v6:5e24acdf1cef435eb5dd4631b555ce14,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-22876""}}"
4,11,27,57456,CVE-2021-22890,v6:793e9d7470434fcaaae105f45b8331ad,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-22890""}}"
4,11,27,94345,CVE-2021-21300,v6:1cd6d0a8c46b4a12a6bd134ad8c754e0,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-21300""}}"
4,11,27,94346,CVE-2021-40330,v6:31c68c9f362946dc8427be3d1d0974ac,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2021-40330""}}"
4,11,27,100752,CVE-2022-24765,v6:8791901c6d5b4dbd927e8209ed86da20,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-24765""}}"
4,11,27,100753,CVE-2022-39253,v6:b579fab4d17a436489ac6a018b47a4b3,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-39253""}}"
4,11,27,100754,CVE-2022-39260,v6:cad5fc8b3bc94634924f6df83fa8aef0,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-39260""}}"
4,11,27,100755,CVE-2022-29187,v6:fe01e7f652f34669b2d739cc06ec6351,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2022-29187""}}"
4,11,27,91408,CST-E has determined that this component is not generally safe to use.,v6:0f7e97bfc050468f89b7074f074ddf39,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnpm%2Fswagger-ui%2Freview-2.md""}}"
4,11,27,87024,CST-E has determined that this component is not generally safe to use.,v6:19fc2eb835e44b44bac2be14e5b9606c,2,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnpm%2Fswagger-ui%2Freview-2.md""}}"
4,11,27,85685,CVE-2022-26924,v6:e4c58909d6d84ee09d9015c828583219,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/microsoft/reverse-proxy/security/advisories/GHSA-8xc6-g8xw-h2c4""}}"
4,11,67,20083,CVE-2017-8585,v6:b4ab7b375ca44b7bb6274a9f523231b7,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-8585""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-8585""}}"
4,11,100,95335,WS-2022-0280,v6:3ccbbcf22dce40599404a8f21a7064f9,3,2,"{""WhiteSource"":{""Url"":""https://github.com/moment/moment-timezone/commit/ce955a301ff372e8e9fb3a5b516620c60e7a082a""}}"
4,11,100,95336,GHSA-v78c-4p63-2j6c,v6:74497d881f77436da04cc695a6eef165,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/moment/moment-timezone/security/advisories/GHSA-v78c-4p63-2j6c""}}"
4,11,100,95337,GHSA-56x4-j7p9-fcf9,v6:90c7b662ae984c2cb97d99f2fed9170d,0,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/moment/moment-timezone/security/advisories/GHSA-56x4-j7p9-fcf9""}}"
4,11,100,95338,WS-2022-0284,v6:a8a1572a103847ebaea7e6a9e206da85,3,2,"{""WhiteSource"":{""Url"":""https://github.com/moment/moment-timezone/commit/7915ac567ab19700e44ad6b5d8ef0b85e48a9e75""}}"
4,11,171,51164,CVE-2020-7788,v6:574e1403b24d49929296661172bdbc12,2,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7788""}}"
4,11,190,98156,CVE-2022-36077,v6:ac835c692ea6406db689c516bae96d24,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-p2jh-44qj-pf2v""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-36077""}}"
4,11,190,95332,CVE-2020-1108,v6:a9bd2271173a46e594b54baf5f884cc5,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-1108""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-1108""}}"
4,11,194,97059,CVE-2018-0875,v6:11b67b8ea74942bd9eb2722c5de50a9b,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-0875""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-0875""}}"
4,11,194,92877,CVE-2022-38013,v6:ab4b070fe1b64f708afe14ff5b32a3bb,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/aspnetcore/security/advisories/GHSA-r8m2-4x37-6592""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-38013""}}"
4,11,194,95874,CVE-2020-1147,v6:e707b73812e9460e899d3f09c2bf3f7a,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-1147""}}"
4,11,194,95108,CVE-2022-24512,v6:bcbd5e2f21db4c43b4ba4fbee023fefa,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/runtime/security/advisories/GHSA-c6w8-7mp3-34j9""}}"
4,11,199,3550,CVE-2016-10707,v2:1736a74f-d721-4262-98e7-2d5dabc2c6bb,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2016-10707""}}"
4,11,221,20492,CVE-2016-3189,v6:d5621b87056845cca6967e32782b221f,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-3189""}}"
4,11,221,59758,CVE-2021-3520,v6:76abd0e41815419fb4915c3dcda5b8c7,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3520""}}"
4,11,255,88441,CVE-2020-8131,v6:a131126d36b747029d356accad2e30fa,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-8131""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-8131""}}"
4,11,255,47975,CVE-2020-15174,v6:ec42b2774e8d4ca7b9f39604e2c07a63,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-2q4g-w47c-4674""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-15174""}}"
4,11,255,86899,CVE-2022-29257,v6:f2579764038d4f9e9b808425c33f9244,1,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-77xc-hjv8-ww97""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29257""}}"
4,11,255,86900,CVE-2022-29247,v6:0ef4729a9a5e45878f5bffdece1053d6,0,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/electron/electron/security/advisories/GHSA-mq8j-3h7h-p8g7""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29247""}}"
4,11,255,80265,CVE-2021-22570,v6:23eaca2132c44486b0881b3e209173e6,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-22570""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-22570""}}"
4,11,255,97014,CVE-2020-1108,v6:01ef49ae2df64889bbac3032ec5b80d4,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-1108""}}"
4,11,255,101586,CVE-2023-22467,v6:59d8a5d2c7584256a73dc675c52c31f1,2,2,"{""GitHubAdvisories"":{""Url"":""https://github.com/moment/luxon/security/advisories/GHSA-3xq5-wjfh-ppjc""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2023-22467""}}"
4,11,255,88442,CVE-2018-7408,v6:4180938140384fb28c50db683c06e441,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-7408""}}"
4,11,255,80267,CVE-2021-32840,v6:d099e1e1401c49e890997f865a20fefa,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-32840""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32840""}}"
4,11,255,80268,CVE-2021-32841,v6:ed16be40c19945a6b540b232f2d99bc3,1,1,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32841""}}"
4,11,255,80269,CVE-2021-32842,v6:f475312d5d81481a9886e341dc9e9373,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-32842""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-32842""}}"
4,11,255,84151,CVE-2022-26183,v6:10b747df78694a9d828e7fa47248570d,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26183""}}"
4,11,255,84895,CVE-2022-26183,v6:d84e9442df594d629d08f691290c1bea,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-26183""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-26183""}}"
4,11,255,97621,CVE-2020-8927,v6:77219f4b01af4e7cabb8f0d46ac18358,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-8927""}}"
4,11,255,97058,CVE-2021-26423,v6:60e5e7511e9d4fbb9c06314df0e0edeb,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/runtime/security/advisories/GHSA-rh58-r7jh-xhx3""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-26423""}}"
4,11,255,92313,CVE-2022-29145,v6:93cb92f69c73431fa45616581d150855,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/aspnetcore/security/advisories/GHSA-fcg8-mg9g-6hc4""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-29145""}}"
4,11,255,96296,CVE-2022-21986,v6:4e901d36859049ae84225a57c56185c8,2,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/aspnetcore/security/advisories/GHSA-x459-p2rx-f8ff""}}"
4,11,269,97754,CVE-2020-0603,v6:6e97f15dbc824773874f331dcc04f1da,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-0603""}}"
4,11,269,97609,CVE-2020-0602,v6:69c729278307415ea36942f46817cacd,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-0602""}}"
4,11,269,97565,CVE-2020-0606,v6:58ec26adf0814086b3038e99c9b64da8,2,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-0606""}}"
4,11,269,100773,CVE-2022-41089,v6:71ef6279507240cd9a62e6468acc1db6,3,1,"{""GitHubAdvisories"":{""Url"":""https://github.com/dotnet/wpf/security/advisories/GHSA-2c7v-qcjp-4mg2""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-41089""}}"
4,11,269,93767,CVE-2022-40150,v6:2393e919713347758c0d85be61a92214,2,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-40150""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-40150""}}"
4,11,269,93768,CVE-2022-40149,v6:92fade423bed410da06432e4fa6ea833,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-40149""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-40149""}}"
4,11,269,100778,CVE-2022-45693,v6:0fd3bced2f7941c6a944586b31d60190,2,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-45693""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-45693""}}"
4,11,269,100779,CVE-2022-45685,v6:2942907183aa4451a19990479c4402de,2,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2022-45685""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-45685""}}"
