partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
909,123665,21451,7015236,CVE-2014-0481,v2:b4742084-3ca8-45a4-ab2b-4efc2bc0ff45,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-0481""}}"
909,123665,21451,7015239,CVE-2014-3730,v2:c4c72d54-e47a-49ea-b565-3ca3065d875b,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2014-3730""}}"
909,123665,21451,7015241,CVE-2013-4249,v2:eaaa0baa-c6a5-4a76-84c4-b9283dab16d5,1,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2013-4249""}}"
909,14747,2453,641841,CVE-2022-0284,v6:8394671353044835a4ec2243fdda74d5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-0284""}}"
909,14747,2453,7009630,CVE-2022-28463,v6:ce332279b57447acb50542732749c63f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-28463""}}"
953,111958,15725,198721,CVE-2015-0277,37d4b1c9ae5b413b987dcacfe56c0761,1,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2015-0277""}}"
953,111958,15725,198722,CVE-2015-6254,6a887ee9c83a4350b146aaa535d5325f,1,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2015-6254""}}"
953,111958,15725,198786,CVE-2016-6806,b774bfccc60148d4821710694a4df14d,1,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6806""}}"
953,111958,15725,198795,CVE-2020-10714,6fcd368e11fd4666bb1d9d109b0b4b31,2,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-10714""}}"
953,111958,15725,198814,CVE-2018-12532,56575ef09d1043639638560a3d061915,2,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-12532""}}"
953,111958,15725,198823,CVE-2014-7816,015a9d5e6b8743d2902e659b00b4b08d,1,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-7816""}}"
953,111958,15725,198824,CVE-2017-2670,6cf526b03ec94298ba679fecfd01b517,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2017-2670""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-2670""}}"
953,111958,15725,198825,CVE-2016-4993,b9032d7fb28c47219462cad337b23e53,1,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4993""}}"
953,111958,15725,198841,CVE-2020-1954,5a497488acac49aeb3dc2d9d1f94d68e,0,3,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-1954""}}"
953,111958,15725,198842,CVE-2020-7226,v6:467ec5d2c6b64d67a3ed4d6b3101dabb,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2020-7226""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-7226""}}"
992,176121,26866,377437,CVE-2021-23368,eade38dde5764ada9a3af87686d44978,1,2,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-23368""}}"
1212,34833,4047,46794,CST-E has determined that this component is not generally safe to use.,v6:b6b41bffeda644e19a4859b952fc078e,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=204""}}"
1371,6735,15628,357356,CVE-2021-27803,v6:09784fef43c94d4b93fce3105a872522,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-27803""}}"
1371,6735,15628,368116,CVE-2021-30004,053cff7d531c438fb1d9f9e3aea2a704,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-30004""}}"
1545,38929,4634,93152,CST-E has determined that this component is not generally safe to use.,v6:ebd6ce1a6c07463d88998b6cb6ee49b7,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=231""}}"
1560,7823,1071,656819,WS-2022-0084,v6:8c322c7c2466480bb8dfc3ea6da20e09,2,8,"{""WhiteSource"":{""Url"":""https://github.com/sanic-org/sanic/commit/3b85b3bbad9a3104ac37b75f16ac210a6cd1a265""}}"
1560,7823,1071,656820,GHSA-7p79-6x2v-5h88,v6:d30628d772274b3f994a93df17c0fe35,2,8,"{""GitHubAdvisories"":{""Url"":""https://github.com/sanic-org/sanic/security/advisories/GHSA-7p79-6x2v-5h88""}}"
1560,7823,1071,6812958,CVE-2021-25640,v6:048cc63b63d94550a75c3b9199353264,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25640""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25640""}}"
1560,7823,1071,6812959,CVE-2021-30179,v6:2540f5fa8d904bdcb2d05d7367fae8c1,3,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-30179""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-30179""}}"
1560,7823,1071,6812960,CVE-2021-25641,v6:6003ce4e662647b09e03acfa6592d81c,3,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-25641""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25641""}}"
1560,7823,1071,6820067,CVE-2021-30181,v6:55483543d9d84d44b748c098e3a2ddba,3,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2021-30181""},""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-30181""}}"
1560,7823,1071,381239,CVE-2021-26307,3324697b7f43419c892911d793feb835,0,7,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26307""}}"
1560,7823,1071,381240,CVE-2021-26306,969b239a23764b30b0e632e3909da58e,1,7,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26306""}}"
1560,7823,1071,461960,CVE-2021-31810,v6:1495b61608634093ae749bb8ec788172,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-31810""}}"
1560,7823,1071,461961,CVE-2021-31799,v6:832144991c5f47b087393667f90081e9,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-31799""}}"
1560,7823,1071,461962,CVE-2021-32066,v6:db23b53e81214e86a9c259852f8d798c,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-32066""}}"
1560,7823,1071,458585,CVE-2018-10535,v6:0683fb545a4040b6b8fd8d9315033328,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10535""}}"
1560,7823,1071,458586,CVE-2018-10373,v6:46d03c28d9c54711851ae29c49def829,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10373""}}"
1560,7823,1071,458587,CVE-2018-13033,v6:812cfe5738314f689ebe9d756e9feaa4,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-13033""}}"
1560,7823,1071,458588,CVE-2018-10534,v6:89c9e8156023472b8348dacf7f5d793e,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10534""}}"
1560,7823,1071,458589,CVE-2018-8945,v6:a303e0ed4d4c42cda99827d7b34faed0,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-8945""}}"
1560,7823,1071,458590,CVE-2018-10372,v6:bff531c5fddd4b168c1fa53a75543aa2,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10372""}}"
1560,7823,1071,626888,CVE-2021-41816,v6:76e86c7a1a974f99bb78a03a246f91ed,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-41816""}}"
1560,7823,1071,619806,CVE-2020-7711,v6:c7bfa332c4b2453f97638b5dc1376da1,1,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7711""}}"
1560,7823,1071,647878,CVE-2020-27846,v6:d9079dfed8334e769af359c8945b48c2,3,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-27846""}}"
1704,70658,10062,214437,Open Redirect,v6:7009af9b7b9f4d1dad2a7fd0a85afea2,0,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1207""}}"
1704,70658,10062,214438,Unauthorized File Access,v6:b4e849d227d1437aa38bfb55db34127b,0,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1206""}}"
1704,70658,10062,214439,Denial of Service,v6:e16fb21f81d14cdcb7b0bd7c684ead86,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1208""}}"
1742,8719,949,67213,CST-E has determined that this component is not generally safe to use.,v6:99550e5542c5481186e22331cc3ff5e0,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=209""}}"
1742,8719,2202,46805,CST-E has determined that this component is not generally safe to use.,v6:65efd947ad3c49539bc2432767059408,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=204""}}"
1742,8719,2202,46896,CST-E has determined that this component is not generally safe to use.,v6:02bd211ff0524090b4e44bcdf5b659de,1,2,"{""TwC"":{""Url"":""https://ossum.microsoft.com/component/review?id=204""}}"
2097,121503,18893,247599,WS-2016-0082,v2:fc54bc8d-2719-45f3-999e-66f4de9675d9,1,1,"{""WhiteSource"":{""Url"":""https://github.com/tinymce/tinymce/commit/c68a5930512d7b37b5dc495bde5f7cbb739e11e7""}}"
2229,11899,1854,356761,CVE-2020-17470,v6:26b281da71114eec880ce32d22906088,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17470""}}"
2229,11899,1854,356762,CVE-2020-17467,v6:7559d30d19154b65b0f2bb328ea5568c,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17467""}}"
2229,11899,1854,356763,CVE-2020-17468,v6:6cc2e42ce3744199b397c2e9767cb6cb,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17468""}}"
2229,11899,1854,356764,CVE-2020-17469,v6:b8e5e21a376641f9a8146caa485caefa,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-17469""}}"
2392,63246,8686,357065,CVE-2020-26237,v6:4f7e17fee26d4eca81c1e48397b16107,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-26237""}}"
2538,126164,18684,245889,CVE-2017-3160,v2:821fa09e-7f80-46df-8f45-c585b06c76ca,1,2,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-3160""}}"
2538,126164,18684,245890,CVE-2016-6799,v6:2c7a37c2dc724237989c3a61ac25194b,1,2,"{""GitHubAdvisories"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6799""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/964""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-6799""}}"
2572,13621,26830,430110,CVE-2019-5094,v6:a2519a739dba4319b3130437552f979b,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-5094""}}"
2572,13621,26830,430112,CVE-2019-5482,v6:3dd27651dfa04f379629173ff5fe6db4,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-5482""}}"
2572,13621,26830,430115,CVE-2019-5481,v6:b635bb50611149c1bde3836d2be5f1be,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-5481""}}"
2572,13621,32258,6822815,CVE-2017-8779,v6:91e407a0c695403cb3734f77ee5d6996,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-8779""}}"
2572,13621,24401,630595,CVE-2021-4041,v6:671469d89207477688e32c0afab9b810,2,8,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-4041""}}"
2572,13621,32258,6822801,CVE-2021-23239,v6:953c066fd9f143de84dcf87c0fa90a7f,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-23239""}}"
2572,13621,32258,6822802,CVE-2021-3156,v6:9dd6d1bb3b144153a88ed6fd9b69e9a9,2,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3156""}}"
2572,13621,32258,6822789,CVE-2021-26937,v6:14fafd12629a485ea73dd0118ff33a3f,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-26937""}}"
2572,13621,26720,7039685,CVE-2022-28652,v6:28bdfe21192d4c92b274b4b7d8b2ed01,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28652""}}"
2572,13621,26720,7039686,CVE-2022-28654,v6:a7b741fae14a486c9dd7d0fb3ea81775,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28654""}}"
2572,13621,26720,7039687,CVE-2022-28658,v6:a8a1484aad3e49df94beb2385a5edcb0,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28658""}}"
2572,13621,26720,7039688,CVE-2022-28655,v6:b7b0f0832f6f468184944c9c812de0e7,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28655""}}"
2572,13621,26720,7039689,CVE-2022-1242,v6:c3cb394d2f1444b1b5541cb9e04ada90,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-1242""}}"
2572,13621,26720,7039690,CVE-2022-28657,v6:dc461464d11a4762a0ea82fa6d3c8d02,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28657""}}"
2572,13621,26720,7039691,CVE-2021-3899,v6:e07c73fe959c472abe991b363f4e14a7,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-3899""}}"
2572,13621,26720,7039692,CVE-2022-28656,v6:fffd6feaf3ba4109be6fb8db4cb19782,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28656""}}"
