partitionid,dataspaceid,repositoryid,alertid,title,alertkey,severity,component_type,sources
10,1814,2800,6176893,CST-E has determined that this component is not generally safe to use.,v6:c5475b20b9e04b61ba2be7cfb9996c28,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176894,CST-E has determined that this component is not generally safe to use.,v6:d07094ffe7fe40188aa0582c890b2c16,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176863,CST-E has determined that this component is not generally safe to use.,v6:03bb1647aa534628bfcd3dd6065fa88c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176864,CST-E has determined that this component is not generally safe to use.,v6:125b97b706ef4d359720b0568d982276,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176865,CST-E has determined that this component is not generally safe to use.,v6:fb941466a79f4a1ca48d8339e0c4cd43,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176876,CST-E has determined that this component is not generally safe to use.,v6:79e532fcc1e94d188d8cf55ec8e16542,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176877,CST-E has determined that this component is not generally safe to use.,v6:90fe840862be4307b5b29ae14705af08,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176878,CST-E has determined that this component is not generally safe to use.,v6:b1131c059ced414c8964ac2031e33192,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176879,CST-E has determined that this component is not generally safe to use.,v6:18ce5b82d18e498189574705eaf8649f,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176881,CST-E has determined that this component is not generally safe to use.,v6:dc00d65c254b486d8542153ec11f1437,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176882,CST-E has determined that this component is not generally safe to use.,v6:f180cfb252094a4a921418906d50aa1f,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176869,CST-E has determined that this component is not generally safe to use.,v6:26d3f9c0867545248020951f57318f9d,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176870,CST-E has determined that this component is not generally safe to use.,v6:b025efbbdfe847f6a66a67d0df3fbcbe,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176871,CST-E has determined that this component is not generally safe to use.,v6:551f5da193ff42ab8ce61b5d8329dda9,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176872,CST-E has determined that this component is not generally safe to use.,v6:a57033b810214bbdad47c588efe87e37,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176874,CST-E has determined that this component is not generally safe to use.,v6:8b9f3b8405214779a27408e7ddf40939,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176875,CST-E has determined that this component is not generally safe to use.,v6:a0d30393b87449d5ad0b52f2cd5bb482,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176859,CST-E has determined that this component is not generally safe to use.,v6:2734d74edb34401880d66c02397fdc5b,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176860,CST-E has determined that this component is not generally safe to use.,v6:3072d1d8fbf14c569bef1e43ee3bbc66,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176861,CST-E has determined that this component is not generally safe to use.,v6:665395b4d057477f9477e99927cdba41,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176851,CST-E has determined that this component is not generally safe to use.,v6:e4bd28661c9f4f4694923249db649dfb,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176852,CST-E has determined that this component is not generally safe to use.,v6:8014114a8853431cb30792281c9d8bbf,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176853,CST-E has determined that this component is not generally safe to use.,v6:4f7fc43512ef47fbbaa38388af0f64a1,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176854,CST-E has determined that this component is not generally safe to use.,v6:82399f811ceb4eb19c81278ea3976583,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176856,CST-E has determined that this component is not generally safe to use.,v6:b1fa21767ea1426684eba37d829f0aac,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176857,CST-E has determined that this component is not generally safe to use.,v6:f1483c15ed684165a8b808c123a4c853,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176843,CST-E has determined that this component is not generally safe to use.,v6:c7edbfb668944f4d8f0f3bea3eabeeeb,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176844,CST-E has determined that this component is not generally safe to use.,v6:231de56264754cae876d7f0ad8d45957,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176845,CST-E has determined that this component is not generally safe to use.,v6:3881e1e4d12948e980b74967e58075cc,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176846,CST-E has determined that this component is not generally safe to use.,v6:d366bfff742c4df288dcd33c1acffb87,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176848,CST-E has determined that this component is not generally safe to use.,v6:6f54a10106954febab332f8695004094,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176849,CST-E has determined that this component is not generally safe to use.,v6:3b0a5a5d049f44d9b3721f7001fb453e,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176840,CST-E has determined that this component is not generally safe to use.,v6:d1ddc5865f1b4dadbd3dc1e73e337cfe,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176841,CST-E has determined that this component is not generally safe to use.,v6:c8a551c449c541d4b57b8fd22355e219,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176842,CST-E has determined that this component is not generally safe to use.,v6:8848a86f5e2d4784b728741d1e27d72d,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176822,CST-E has determined that this component is not generally safe to use.,v6:a05e01072c484bafb685e73c95218e64,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176823,CST-E has determined that this component is not generally safe to use.,v6:0c3b96c8166540538424e3f62656fc5b,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176824,CST-E has determined that this component is not generally safe to use.,v6:86a7af1bcc8b43de8e92e456b64a7369,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176825,CST-E has determined that this component is not generally safe to use.,v6:ac61239fa6bb45c5bf57132e3220557e,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176827,CST-E has determined that this component is not generally safe to use.,v6:072abb847ec947a88dee1ea41d298fcb,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176828,CST-E has determined that this component is not generally safe to use.,v6:c45375409c684348833803f5587f5fff,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176815,CST-E has determined that this component is not generally safe to use.,v6:7e8283fe18284dd2a4ee1f4d57988d76,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176816,CST-E has determined that this component is not generally safe to use.,v6:fbc8ba2176fb40b192108c8b405535a4,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176817,CST-E has determined that this component is not generally safe to use.,v6:0f46525bce944322b4191919fc396817,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176818,CST-E has determined that this component is not generally safe to use.,v6:540775dfecf34b8f870c2d6346a358e5,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176820,CST-E has determined that this component is not generally safe to use.,v6:ac0a5b719f2144b484965b0554638687,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176821,CST-E has determined that this component is not generally safe to use.,v6:7d8b0270c1a84ceaa835e1270ecb6eb8,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176829,CST-E has determined that this component is not generally safe to use.,v6:11c2da88b881405795bd2b94615582d0,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176830,CST-E has determined that this component is not generally safe to use.,v6:d78e465d82cf4e288413cd04dff08b01,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176831,CST-E has determined that this component is not generally safe to use.,v6:f17f1419dd8e4fcd97f1dcfe16e0eecc,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176832,CST-E has determined that this component is not generally safe to use.,v6:2a37fe5cfb2f456891f4cd09f16bf7bf,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176834,CST-E has determined that this component is not generally safe to use.,v6:03675fd2cd594e038cc96fde87b9b10d,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176835,CST-E has determined that this component is not generally safe to use.,v6:fb0335ea93624e5f8ce9e2b3b7d0961c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176836,CST-E has determined that this component is not generally safe to use.,v6:16ff68b44dcf46d6945ef608d16bb65b,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176837,CST-E has determined that this component is not generally safe to use.,v6:07eaf1df47ab42d1b58f038fab41bb6c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176838,CST-E has determined that this component is not generally safe to use.,v6:efe67486181643118766d06c72e0a798,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176812,CST-E has determined that this component is not generally safe to use.,v6:0aacd3160b3e4abebfcb875544e182d1,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176814,CST-E has determined that this component is not generally safe to use.,v6:c2c31ef98eac40b3b21c831925823a83,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176805,CST-E has determined that this component is not generally safe to use.,v6:dd2667d147ec4f90913669ccd2374d81,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176806,CST-E has determined that this component is not generally safe to use.,v6:6ab95e1b81574ff5b1ff9e65503ba845,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176807,CST-E has determined that this component is not generally safe to use.,v6:189c387d6096468f968c3f908fc95bd8,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176808,CST-E has determined that this component is not generally safe to use.,v6:6edd9ae4acbf4d069e4c43047cb57bf9,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176810,CST-E has determined that this component is not generally safe to use.,v6:9b7b6d9d33554349ac09f68cc9ee81a2,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176811,CST-E has determined that this component is not generally safe to use.,v6:a1cd5d4ababa41cf8f85c0b94dc1bce1,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176797,CST-E has determined that this component is not generally safe to use.,v6:dcfc43c3a30749eca58ff351da81289c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176798,CST-E has determined that this component is not generally safe to use.,v6:54addd9ea0704158bb6c18afdccbe407,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176799,CST-E has determined that this component is not generally safe to use.,v6:b0cad0b584c2443b8b2b70b52080cfbc,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176800,CST-E has determined that this component is not generally safe to use.,v6:cc2186ec641e479488695b174bbab827,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176802,CST-E has determined that this component is not generally safe to use.,v6:9477303d131b49eba91a3ba210ab694e,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176803,CST-E has determined that this component is not generally safe to use.,v6:9e7975d8ac884d61b68a7a869216f6db,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176789,CST-E has determined that this component is not generally safe to use.,v6:cc9f8143a03a4990b1639a30cd592d25,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176790,CST-E has determined that this component is not generally safe to use.,v6:8f5a58ca97674a73ae9d0b397cef9e84,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176791,CST-E has determined that this component is not generally safe to use.,v6:441aa018b1cb4a368057ebd067c16ce3,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176793,CST-E has determined that this component is not generally safe to use.,v6:77dce32e370349e6913cb1996850849c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176794,CST-E has determined that this component is not generally safe to use.,v6:ae5d7f1f18e9419fba227d04297d5fef,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176795,CST-E has determined that this component is not generally safe to use.,v6:e2be2ce873bc417fa80c6b3f14a26563,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176783,CST-E has determined that this component is not generally safe to use.,v6:7287f317449e4e98b50c7059ba64ce27,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176784,CST-E has determined that this component is not generally safe to use.,v6:0bb7c53f4c574b3e8d819600626198e9,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176785,CST-E has determined that this component is not generally safe to use.,v6:58074c3151324e50ad5fa140261f38c6,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176777,CST-E has determined that this component is not generally safe to use.,v6:a48ab918ff734238a3c47b4b2fcaaf95,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176778,CST-E has determined that this component is not generally safe to use.,v6:484953c5044d4c01a248ae59902d9d54,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176779,CST-E has determined that this component is not generally safe to use.,v6:597c418ba31141c8bf94e463f378fc6c,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176780,CST-E has determined that this component is not generally safe to use.,v6:41bd4cf3b9054b4e95ab74b44afd17d4,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176781,CST-E has determined that this component is not generally safe to use.,v6:08b8b59a3bfc4831a793b7535b131dfc,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176782,CST-E has determined that this component is not generally safe to use.,v6:a77c2993dacc450599d36973d68db04d,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176767,CST-E has determined that this component is not generally safe to use.,v6:b60cf46aec6a4542931ff1132ab3bd3f,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176768,CST-E has determined that this component is not generally safe to use.,v6:9f5d311cef7a452095eef834f8413c95,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176769,CST-E has determined that this component is not generally safe to use.,v6:8202ebf0bbf34e50892e0752d6860855,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176771,CST-E has determined that this component is not generally safe to use.,v6:d166ff86b7ce402f81b20f1449ab07ff,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176772,CST-E has determined that this component is not generally safe to use.,v6:6778d291ffe34f2dbe64a44118e9bc27,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176773,CST-E has determined that this component is not generally safe to use.,v6:d11ff3b70e424b069a8f42eb95b754e2,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
10,1814,2800,6176763,CST-E has determined that this component is not generally safe to use.,v6:3937ffc93fb749498249d6e0659aa7cb,1,1,"{""TwC"":{""Url"":""https://dev.azure.com/OneCST/SecurityEngineering/_git/OSS-Security-Reviews?path=%2Freviews%2Fnuget%2FdSMS%2Freview-1.md""}}"
