133,595,63,308,CVE-2016-1000236,v2:495879d0-f2aa-49c9-812c-e73730cebd30,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2016-1000236""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/134""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-1000236""}}"
133,595,63,310,CVE-2014-10064,v2:10bab058-e691-4508-91d1-01d659f0b271,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2014-10064""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/28""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-10064""}}"
133,595,63,311,CVE-2014-7191,v2:2af6a51a-9d1d-4360-adc8-371ab1817007,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2014-7191""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/29""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-7191""}}"
133,595,63,312,WS-2014-0005,v2:f9af8ef4-2267-4ed9-9ef8-fb4ff41be1fe,2,2,"{""WhiteSource"":{""Url"":""https://github.com/ljharb/qs/commit/6667340dd3c7deaa0eb1c27f175faaaf71f19823""}}"
113,520,54,281,WS-2019-0017,v2:fc51d4f6-98f5-4f5b-bccd-3d29cb6097e6,1,2,"{""WhiteSource"":{""Url"":""https://github.com/jakubpawlowicz/clean-css/commit/2929bafbf8cdf7dccb24e0949c70833764fa87e3""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/785""}}"
43,185,21,9385,CVE-2019-10072,v2:82e136d6-be13-4760-9f99-9562c4167e0c,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10072""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-10072""}}"
43,185,21,27834,CVE-2019-17531,v2:bbd2719b-d68f-4bd1-9fdd-2068b5387997,3,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-17531""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-17531""}}"
43,185,21,39,CVE-2019-12086,v2:19e9cc07-91f6-45fc-b819-1ed9aec50453,1,3,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-12086""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-12086""}}"
27,114,35,69008,CVE-2018-17060,v2:358951ab-4a24-4864-83d2-ef101ea4331b,1,1,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-17060""}}"
909,14747,2453,30135,CVE-2019-17547,v6:bf04d3185b924b98b1f6c7332d20400c,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-17547""}}"
909,14747,2453,30136,CVE-2019-13300,v6:6895520b79ae4c0a90676c7a4c776486,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13300""}}"
909,14747,2453,357185,CVE-2020-27766,v6:053c32bd494043148ba1303967a1006c,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27766""}}"
909,14747,2453,357186,CVE-2020-27776,v6:573fc311f81a44949131aa1310a44612,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27776""}}"
909,14747,2453,357187,CVE-2020-27774,v6:71bfd8032876431899138b190501a730,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27774""}}"
909,14747,2453,357188,CVE-2020-27775,v6:98c0e5f16cbd4bb4827b1d064b1cfa59,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27775""}}"
909,14747,2453,30137,CVE-2019-16713,v6:e87d36737b6942c9b9e9b268e2dbf560,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16713""}}"
909,14747,2453,357189,CVE-2020-27760,v6:0ee4504330294410a89281fc82935f83,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27760""}}"
909,14747,2453,357190,CVE-2019-18853,v6:3be2c17591b741d8a262f1cb610aa36b,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18853""}}"
909,14747,2453,357192,CVE-2020-25674,v6:101662b634ce4fec86b893c99700266d,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-25674""}}"
909,14747,2453,357193,CVE-2019-19952,v6:36df7288078d418f871b5b948562d49d,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-19952""}}"
909,14747,2453,357194,CVE-2020-25664,v6:d0f898bdcf3d46798044328e72a9f474,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-25664""}}"
909,14747,2453,357195,CVE-2020-27758,v6:27fc600f1f764c47bc3804cb229b26cd,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27758""}}"
909,14747,2453,357196,CVE-2020-13902,v6:72ac9e9fd592483a933d01c9163ef29b,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-13902""}}"
909,14747,2453,357199,CVE-2021-20243,v6:ee406c1da4e242fd9880dfe928e1f0d1,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20243""}}"
909,14747,2453,357200,CVE-2021-20176,v6:32f02d7a5c144c5c9b5a9d8a388bdd20,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20176""}}"
909,14747,2453,357201,CVE-2021-20241,v6:8bd1179b90cb46de8b8fc9b907138b35,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20241""}}"
27,114,35,77,WS-2018-0009,v2:13d0ed3b-f210-41d7-9572-37a3017fc1f5,2,1,"{""WhiteSource"":{""Url"":""https://docs.microsoft.com/en-us/security-updates/SecurityAdvisories/2016/3181759""}}"
6,42,32,60,WS-2018-0021,v2:b8e93dbe-4109-4c53-9a6f-7808790de637,1,1,"{""WhiteSource"":{""Url"":""https://github.com/twbs/bootstrap/issues/20184""}}"
6,42,32,61,CVE-2019-8331,v2:78f8dc52-e88c-41da-b57e-776011984549,1,1,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-8331""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-14040""}}"
357,1698,7023,82595,WS-2016-7060,v2:beaf29a5-a8bc-4a99-a13b-1b10d53a5f10,1,3,"{""WhiteSource"":{""Url"":""https://github.com/primefaces/primefaces/issues/1439""}}"
6,42,32,64,CVE-2019-11358,v2:a401cb2d-8bd7-437d-8a0c-e22f21a1ba6d,1,1,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-11358""}}"
101,13480,6292,7579265,CVE-2022-47549,v6:75cc06b9b83f4964a19d11202ad84a89,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-47549""}}"
101,13480,6292,582368,CVE-2021-44149,v6:00e64bb92c0d487facf32553e58f8be1,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-44149""}}"
101,13480,8628,528595,CVE-2019-10217,v6:93507b4e861346848113486b767aa9fb,1,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2019-10217""}}"
101,469,8571,323205,CVE-2021-25900,v6:3cb1737e4886459388154decd775f5fe,2,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-25900""}}"
113,520,54,280,WS-2017-0121,v2:c86b3c23-f042-4693-9f0a-1abd2e4be36a,2,2,"{""WhiteSource"":{""Url"":""https://github.com/angular/angular.js/commit/67688d5ca00f6de4c7fe6084e2fa762a00d25610""}}"
27,114,35,107,CVE-2016-4055,v2:301debcf-4554-4c7f-9ac6-2d2f824d66bc,2,1,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2016-4055""}}"
27,114,35,106,WS-2016-0075,v2:95f9b86f-6c39-430a-a364-db34694594ba,1,1,"{""WhiteSource"":{""Url"":""https://github.com/moment/moment/commit/663f33e333212b3800b63592cd8e237ac8fabdb9""}}"
101,469,8571,305035,WS-2020-0209,v6:702db919012b4e9c88b6874d21ce63d6,1,7,"{""WhiteSource"":{""Url"":""https://github.com/reem/rust-ordered-float/commit/7b5c8fe6b684239213e7e3e9d74c3dfc12599f16""}}"
909,15776,11279,532861,CVE-2013-6044,v2:4b77dc03-0b50-44b2-a2aa-66dbeb9f984c,1,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-6044""}}"
909,15776,11279,532840,CVE-2013-4249,v2:eaaa0baa-c6a5-4a76-84c4-b9283dab16d5,1,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-4249""}}"
909,15776,11279,532843,CVE-2015-5143,v2:0185dab0-5b9a-4566-b956-b2908b06eef0,2,8,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2015-5143""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2015-5143""}}"
909,15776,11279,532847,CVE-2013-4315,v2:6ea9ace3-fbfa-4997-8a7f-05c72a64e5c1,1,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-4315""}}"
101,469,8571,309309,CVE-2020-35923,v6:05dfc1e46bc641258a1ca7d6eb57d87f,1,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35923""}}"
101,469,8571,309308,CVE-2020-35919,v6:1236fc6ec2aa4e829f918311d07fbe6d,0,7,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35919""}}"
909,14747,2453,7057397,CVE-2022-32547,v6:8aa756c1812d42da90b92de4d525f6b9,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-32547""}}"
909,14747,2453,7057396,CVE-2022-32546,v6:67353710e2ce445aa014623641fa1e42,0,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-32546""}}"
710,158925,32247,484177,CVE-2021-39141,v6:edd5ca1fff4a4df3a6a0bf0eb8f6781c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-g5w6-mrj7-75h2""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39141""}}"
710,158925,32247,484179,CVE-2021-39139,v6:b51af1bddca7423caa84e475e2bae11f,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-64xx-cq4q-mf44""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39139""}}"
710,158925,32247,484166,CVE-2021-39154,v6:5efaedb435be43e2a65dc1b13e41fe6f,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-6w62-hx7r-mw68""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39154""}}"
710,158925,32247,484167,CVE-2021-39153,v6:cfbf2ade6cfa4f6dae538bf30ec08934,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-2q8x-2p7f-574v""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39153""}}"
710,158925,32247,484170,CVE-2021-39151,v6:1e51472bcd2944b49c7b469f8c405e2c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-hph2-m3g5-xxv4""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39151""}}"
710,158925,32247,484171,CVE-2021-39149,v6:17fa2b38aaf64e51a6b60232e3e569be,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-3ccq-5vw3-2p6x""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39149""}}"
6,40186,4801,91254,Denial of Service,v6:1248ca1adda4407ba6c89f7a7a010f10,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1472""}}"
710,158925,32247,484172,CVE-2021-39148,v6:1c3d166c2f7e48a1a080b61aa87c4855,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-qrx8-8545-4wg2""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39148""}}"
6,40186,4801,91259,Denial of Service,v6:33b70ce547734d129776edeafc0a4be6,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1481""}}"
909,15776,11279,532693,CVE-2011-2088,v2:b33724e9-a505-441c-b426-4ba50414dda8,1,3,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2011-2088""}}"
909,15776,11279,532849,CVE-2014-0473,v2:302337cc-5772-477d-b6c2-e168d29fb098,1,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-0473""}}"
909,15776,11279,532850,CVE-2014-0472,v2:5d45e9f2-66aa-4058-a408-cba8c36edcd9,1,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-0472""}}"
909,14747,2453,641841,CVE-2022-0284,v6:8394671353044835a4ec2243fdda74d5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-0284""}}"
6,40186,4801,91263,Prototype Pollution,v6:8a09cef0d4b1483a8dc8f84501355774,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1479""}}"
1560,7823,1071,348741,CVE-2020-35381,v6:883167bbc4704192899175e4573eb09f,2,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-35381""}}"
909,14747,2453,7009630,CVE-2022-28463,v6:ce332279b57447acb50542732749c63f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-28463""}}"
909,14747,2453,7221345,CVE-2022-2719,v6:b3be4a093d1048b7a7827246fb067a49,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-2719""}}"
6,40186,4801,91262,Denial of Service,v6:fabdc3e50b3f42c98315b701fac13e48,2,2,"{""NpmAudit"":{""Url"":""https://npmjs.com/advisories/1478""}}"
133,595,64,297,CVE-2018-16490,v2:74f6b608-8771-458d-a1c0-8fc1cbe0681a,1,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2018-16490""},""NpmAudit"":{""Url"":""https://npmjs.com/advisories/779""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2018-16490""}}"
710,158925,32247,484173,CVE-2021-39147,v6:57714f83a104468ea1426b06fd0c880c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-h7v4-7xg3-hxcc""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39147""}}"
710,158925,32247,484174,CVE-2021-39146,v6:77eff763a9c44d9c9f4b6e5e6187cac6,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-p8pq-r894-fm8f""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39146""}}"
1560,7823,1071,7331059,CVE-2022-28739,v6:b57111e39dc7477e872b4796765ce0b9,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-28739""}}"
1560,7823,1071,461960,CVE-2021-31810,v6:1495b61608634093ae749bb8ec788172,0,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-31810""}}"
1560,7823,1071,461961,CVE-2021-31799,v6:832144991c5f47b087393667f90081e9,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-31799""}}"
1560,7823,1071,461962,CVE-2021-32066,v6:db23b53e81214e86a9c259852f8d798c,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-32066""}}"
1560,7823,1071,626531,CVE-2021-41817,v6:0983385fa09347ff84f63ced0486c6f6,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-41817""}}"
1560,7823,1071,626532,CVE-2021-41819,v6:4e729997a79a4fa99ed45242e16a0897,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-41819""}}"
1560,7823,1071,458585,CVE-2018-10535,v6:0683fb545a4040b6b8fd8d9315033328,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10535""}}"
1560,7823,1071,458588,CVE-2018-10534,v6:89c9e8156023472b8348dacf7f5d793e,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10534""}}"
1560,7823,1071,458589,CVE-2018-8945,v6:a303e0ed4d4c42cda99827d7b34faed0,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-8945""}}"
1560,7823,1071,458590,CVE-2018-10372,v6:bff531c5fddd4b168c1fa53a75543aa2,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10372""}}"
1560,7823,1071,458586,CVE-2018-10373,v6:46d03c28d9c54711851ae29c49def829,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-10373""}}"
1560,7823,1071,458587,CVE-2018-13033,v6:812cfe5738314f689ebe9d756e9feaa4,1,13,"{""Debian"":{""Url"":""https://security-tracker.debian.org/tracker/CVE-2018-13033""}}"
1560,7823,1071,461081,CVE-2021-32629,v6:d14558a076934a2e8633f2e09c8b9bd7,1,7,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-32629""}}"
113,520,54,271,CVE-2016-10541,v2:265ddaaa-4ec9-44bc-be0d-1df2078f60a4,2,2,"{""GitHubAdvisories"":{""Url"":""https://nvd.nist.gov/vuln/detail/CVE-2016-10541""},""WhiteSource"":{""Url"":""https://github.com/substack/node-shell-quote/commit/70e9eb2a854eb56a3dfa255be12610a722bbe080""}}"
357,1698,7023,193334,WS-2019-0426,v6:a3f00cd843b9407e95212af8e0e24850,2,3,"{""WhiteSource"":{""Url"":""https://github.com/primefaces/primefaces/commit/1b0e36ec1d190e394317e2aa1bf7bdace59f5704#diff-2dabdd4f56cdb0ff4a8be31e6e5ad926""}}"
1560,7823,1071,619806,CVE-2020-7711,v6:c7bfa332c4b2453f97638b5dc1376da1,1,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-7711""}}"
1560,7823,1071,7383053,CVE-2021-41803,v6:d2a65271ae3d4deaac24d203280fee90,2,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-41803""}}"
1560,7823,1071,647878,CVE-2020-27846,v6:d9079dfed8334e769af359c8945b48c2,3,10,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2020-27846""}}"
357,1698,7023,67897,WS-2016-7059,v2:911f2c27-5a1e-46c4-ac03-bc400ee03f89,1,3,"{""WhiteSource"":{""Url"":""https://github.com/primefaces/primefaces/commit/e8c0baae853c48bb1fb2d39833c5b2b6af837616""}}"
357,1698,7023,67898,WS-2019-0192,v2:b4bc48e6-ee56-4227-b616-e76a5ea1a0bb,1,3,"{""WhiteSource"":{""Url"":""https://github.com/primefaces/primefaces/issues/4420""}}"
909,15776,11279,532851,CVE-2014-0483,v2:4d1597fb-5240-4f89-a117-034e5317eb18,0,8,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2014-0483""}}"
