PartitionId,DataspaceId,RepositoryId,AlertId,Description,Title,AlertKey,Severity,ComponentType,Sources,DiscoveryDate
710,158925,32247,484172,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39148](https://x-stream.github.io/CVE-2021-39148.html).  ### Credits wh1t3p1g from TSRC (Tencent Security Response Center) found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39148,v6:1c3d166c2f7e48a1a080b61aa87c4855,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-qrx8-8545-4wg2""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39148""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484173,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39147](https://x-stream.github.io/CVE-2021-39147.html).  ### Credits wh1t3p1g from TSRC (Tencent Security Response Center) found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39147,v6:57714f83a104468ea1426b06fd0c880c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-h7v4-7xg3-hxcc""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39147""}}",2021-08-30 12:34:19.3709658
909,14747,2453,357197,ImageMagick 7.0.9-27 through 7.0.10-17 has a heap-based buffer over-read in BlobToStringInfo in MagickCore/string.c during TIFF image decoding.,CVE-2020-13902,v6:72ac9e9fd592483a933d01c9163ef29b,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-13902""}}",2021-03-25 07:43:14.3275301
909,14747,2453,357201,A flaw was found in ImageMagick in coders/jp2.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.,CVE-2021-20241,v6:8bd1179b90cb46de8b8fc9b907138b35,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20241""}}",2021-03-25 07:43:15.4994014
909,14747,2453,357200,A divide-by-zero flaw was found in ImageMagick 6.9.11-57 and 7.0.10-57 in gem.c. This flaw allows an attacker who submits a crafted file that is processed by ImageMagick to trigger undefined behavior through a division by zero. The highest threat from this vulnerability is to system availability.,CVE-2021-20176,v6:32f02d7a5c144c5c9b5a9d8a388bdd20,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20176""}}",2021-03-25 07:43:15.2025979
909,14747,2453,641841,A heap-based-buffer-over-read flaw was found in ImageMagick's GetPixelAlpha() function of 'pixel-accessor.h'. This vulnerability is triggered when an attacker passes a specially crafted Tagged Image File Format (TIFF) image to convert it into a PICON file format. This issue can potentially lead to a denial of service and information disclosure.,CVE-2022-0284,v6:8394671353044835a4ec2243fdda74d5,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-0284""}}",2022-02-09 09:36:11.6184303
909,14747,2453,357199,A flaw was found in ImageMagick in MagickCore/resize.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.,CVE-2021-20243,v6:ee406c1da4e242fd9880dfe928e1f0d1,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20243""}}",2021-03-25 07:43:14.9056521
909,14747,2453,357198,A flaw was found in ImageMagick in MagickCore/resample.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.,CVE-2021-20246,v6:66f7783077824eb69632716b2cc1363a,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20246""}}",2021-03-25 07:43:14.6087782
909,15776,20419,7636729,"An issue was discovered in MIT Kerberos 5 (aka krb5) through 1.16. The pre-defined function ""strlen"" is getting a ""NULL"" string as a parameter value in plugins/kdb/ldap/libkdb_ldap/ldap_principal2.c in the Key Distribution Center (KDC), which allows remote authenticated users to cause a denial of service (NULL pointer dereference) via a modified kadmin client.",CVE-2018-5710,v6:244d50813ac3426e85d4baba8f1fb59f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-5710""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636795,Double free vulnerability in MIT Kerberos 5 (aka krb5) allows attackers to have unspecified impact via vectors involving automatic deletion of security contexts on error.,CVE-2017-11462,v6:10343230d3cd4803862ecfc46b9dcf27,2,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-11462""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636742,The Key Distribution Center (KDC) in MIT Kerberos 5 (aka krb5) before 1.18.5 and 1.19.x before 1.19.3 has a NULL pointer dereference in kdc/do_tgs_req.c via a FAST inner body that lacks a server field.,CVE-2021-37750,v6:6e57637ca5b64c2f96fab9546d16d05c,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-37750""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636794,"In MIT Kerberos 5 (aka krb5) 1.7 and later, an authenticated attacker can cause a KDC assertion failure by sending invalid S4U2Self or S4U2Proxy requests.",CVE-2017-11368,v6:c93118912ca74da4a4e5c3ad8fd6861d,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-11368""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636780,An authentication bypass flaw was found in the way krb5's certauth interface before 1.16.1 handled the validation of client certificates. A remote attacker able to communicate with the KDC could potentially use this flaw to impersonate arbitrary principals under rare and erroneous circumstances.,CVE-2017-7562,v6:3ca79b3b5ec747f4884d0c383d925bf8,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2017-7562""}}",2023-01-26 09:36:36.8782555
909,14747,2453,7656025,"ImageMagick 7.1.0-49 is vulnerable to Denial of Service. When it parses a PNG image (e.g., for resize), the convert process could be left waiting for stdin input.",CVE-2022-44267,v6:bd81e79c63454682b657eb21a0ac6272,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-44267""}}",2023-02-07 09:36:43.7810735
710,158925,32247,484170,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39151](https://x-stream.github.io/CVE-2021-39151.html).  ### Credits Smi1e of DBAPPSecurity WEBIN Lab found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39151,v6:1e51472bcd2944b49c7b469f8c405e2c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-hph2-m3g5-xxv4""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39151""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484167,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream, if using the version out of the box with Java runtime version 14 to 8 or with JavaFX installed. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39153](https://x-stream.github.io/CVE-2021-39153.html).  ### Credits Ceclin and YXXX from the Tencent Security Response Center found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39153,v6:cfbf2ade6cfa4f6dae538bf30ec08934,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-2q8x-2p7f-574v""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39153""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484166,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39154](https://x-stream.github.io/CVE-2021-39154.html).  ### Credits ka1n4t found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39154,v6:5efaedb435be43e2a65dc1b13e41fe6f,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-6w62-hx7r-mw68""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39154""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484179,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. A user is only affected if using the version out of the box with JDK 1.7u21 or below.  However, this scenario can be adjusted easily to an external Xalan that works regardless of the version of the Java runtime. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39139](https://x-stream.github.io/CVE-2021-39139.html).  ### Credits Lai Han of nsfocus security team found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39139,v6:b51af1bddca7423caa84e475e2bae11f,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-64xx-cq4q-mf44""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39139""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484177,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39141](https://x-stream.github.io/CVE-2021-39141.html).  ### Credits Ceclin and YXXX from the Tencent Security Response Center found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39141,v6:edd5ca1fff4a4df3a6a0bf0eb8f6781c,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-g5w6-mrj7-75h2""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39141""}}",2021-08-30 12:34:19.3709658
710,158925,32247,484174,"### Impact The vulnerability may allow a remote attacker to load and execute arbitrary code from a remote host only by manipulating the processed input stream. No user is affected, who followed the recommendation to setup XStream's security framework with a whitelist limited to the minimal required types.  ### Patches XStream 1.4.18 uses no longer a blacklist by default, since it cannot be secured for general purpose.  ### Workarounds See [workarounds](https://x-stream.github.io/security.html#workaround) for the different versions covering all CVEs.  ### References See full information about the nature of the vulnerability and the steps to reproduce it in XStream's documentation for [CVE-2021-39146](https://x-stream.github.io/CVE-2021-39146.html).  ### Credits Ceclin and YXXX from the Tencent Security Response Center found and reported the issue to XStream and provided the required information to reproduce it.  ### For more information If you have any questions or comments about this advisory: * Open an issue in [XStream](https://github.com/x-stream/xstream/issues) * Contact us at [XStream Google Group](https://groups.google.com/group/xstream-user) ",CVE-2021-39146,v6:77eff763a9c44d9c9f4b6e5e6187cac6,2,3,"{""GitHubAdvisories"":{""Url"":""https://github.com/x-stream/xstream/security/advisories/GHSA-p8pq-r894-fm8f""},""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-39146""}}",2021-08-30 12:34:19.3709658
819,238148,35506,561521,"An issue was discovered in dbus >= 1.3.0 before 1.12.18. The DBusServer in libdbus, as used in dbus-daemon, leaks file descriptors when a message exceeds the per-message file descriptor limit. A local attacker with access to the D-Bus system bus or another system service's private AF_UNIX socket could use this to make the system service reach its file descriptor limit, denying service to subsequent D-Bus clients.",CVE-2020-12049,v6:2bdb032567f6425d86b4e774e4ac423b,1,13,"{""UbuntuCve"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-12049""}}",2021-11-17 11:38:52.8286459
909,14747,2453,7057396,"In ImageMagick version < 7.1.0-29, there is an outside the range of representable values of type 'unsigned long' at coders/pcl.c.",CVE-2022-32546,v6:67353710e2ce445aa014623641fa1e42,0,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-32546""}}",2022-06-14 09:36:26.8066546
909,15776,20419,7636724,"Use of a Broken or Risky Cryptographic Algorithm in the function mbedtls_mpi_exp_mod() in lignum.c in Mbed TLS Mbed TLS all versions before 3.0.0, 2.27.0 or 2.16.11 allows attackers with access to precise enough timing and memory access information (typically an untrusted operating system attacking a secure enclave such as SGX or the TrustZone secure world) to recover the private keys used in RSA.",CVE-2021-36647,v6:4d7289fb3e5c4cbebd35f66eaea4ec85,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2021-36647""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636751,"MIT krb5 1.6 or later allows an authenticated kadmin with permission to add principals to an LDAP Kerberos database to circumvent a DN containership check by supplying both a ""linkdn"" and ""containerdn"" database argument, or by supplying a DN string which is a left extension of a container DN string but is not hierarchically within the container DN.",CVE-2018-5730,v6:3daf57dc2a9e460592bb19ab1f20af36,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-5730""}}",2023-01-26 09:36:36.8782555
909,15776,20419,7636752,MIT krb5 1.6 or later allows an authenticated kadmin with permission to add principals to an LDAP Kerberos database to cause a denial of service (NULL pointer dereference) or bypass a DN container check by supplying tagged data that is internal to the database module.,CVE-2018-5729,v6:47aac6277e3741c29febd5bbf0e61a6a,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2018-5729""}}",2023-01-26 09:36:36.8782555
909,14747,2453,7057397,"In ImageMagick version < 7.1.0-30, there are runtime errors:   * load of misaligned address 0x62300000714d for type 'double', which requires 8 byte alignment * load of misaligned address 0x62300000710b for type 'float', which requires 4 byte alignment ",CVE-2022-32547,v6:8aa756c1812d42da90b92de4d525f6b9,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-32547""}}",2022-06-14 09:36:26.8066546
909,14747,2453,7009630,ImageMagick 7.1.0-27 is vulnerable to Buffer Overflow.,CVE-2022-28463,v6:ce332279b57447acb50542732749c63f,1,9,"{""WhiteSource"":{""Url"":""https://vuln.whitesourcesoftware.com/vulnerability/CVE-2022-28463""}}",2022-05-10 09:36:25.9529872
909,14747,2453,30136,ImageMagick 7.0.8-50 Q16 has a heap-based buffer overflow at MagickCore/statistic.c in EvaluateImages because of mishandling columns.,CVE-2019-13300,v6:6895520b79ae4c0a90676c7a4c776486,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-13300""}}",2019-10-24 09:35:45.0208652
909,14747,2453,30137,"ImageMagick 7.0.8-43 has a memory leak in coders/dot.c, as demonstrated by PingImage in MagickCore/constitute.c.",CVE-2019-16713,v6:e87d36737b6942c9b9e9b268e2dbf560,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16713""}}",2019-10-24 09:35:45.5833870
909,14747,2453,357189,"In `GammaImage()` of /MagickCore/enhance.c, depending on the `gamma` value, it's possible to trigger a divide-by-zero condition when a crafted input file is processed by ImageMagick. This could lead to an impact to application availability. The patch uses the `PerceptibleReciprocal()` to prevent the divide-by-zero from occurring. This flaw affects ImageMagick versions prior to ImageMagick 7.0.8-68.",CVE-2020-27760,v6:0ee4504330294410a89281fc82935f83,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27760""}}",2021-03-25 07:43:12.4681261
909,14747,2453,357191,"ImageMagick before 7.0.9-0 allows remote attackers to cause a denial of service because XML_PARSE_HUGE is not properly restricted in coders/svg.c, related to SVG and libxml2.",CVE-2019-18853,v6:3be2c17591b741d8a262f1cb610aa36b,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-18853""}}",2021-03-25 07:43:13.0932010
909,14747,2453,357195,"A flaw was found in ImageMagick in coders/txt.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of values outside the range of type `unsigned long long`. This would most likely lead to an impact to application availability, but could potentially cause other problems related to undefined behavior. This flaw affects ImageMagick versions prior to 7.0.8-68.",CVE-2020-27758,v6:27fc600f1f764c47bc3804cb229b26cd,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-27758""}}",2021-03-25 07:43:13.7025144
909,14747,2453,357194,"In WriteOnePNGImage() of the PNG coder at coders/png.c, an improper call to AcquireVirtualMemory() and memset() allows for an out-of-bounds write later when PopShortPixel() from MagickCore/quantum-private.h is called. The patch fixes the calls by adding 256 to rowbytes. An attacker who is able to supply a specially crafted image could affect availability with a low impact to data integrity. This flaw affects ImageMagick versions prior to 6.9.10-68 and 7.0.8-68.",CVE-2020-25664,v6:d0f898bdcf3d46798044328e72a9f474,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-25664""}}",2021-03-25 07:43:13.4212692
909,14747,2453,357193,"In ImageMagick 7.0.9-7 Q16, there is a use-after-free in the function MngInfoDiscardObject of coders/png.c, related to ReadOneMNGImage.",CVE-2019-19952,v6:36df7288078d418f871b5b948562d49d,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-19952""}}",2021-03-25 07:43:13.4212692
909,14747,2453,357204,A flaw was found in ImageMagick in MagickCore/visual-effects.c. An attacker who submits a crafted file that is processed by ImageMagick could trigger undefined behavior in the form of math division by zero. The highest threat from this vulnerability is to system availability.,CVE-2021-20244,v6:72cb3ee18e1d45fa97cb3a7dbadcdf49,2,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2021-20244""}}",2021-03-25 07:43:16.4056657
909,14747,2453,357203,"The TIFFSetProfiles function in coders/tiff.c in ImageMagick 7.0.6 has incorrect expectations about whether LibTIFF TIFFGetField return values imply that data validation has occurred, which allows remote attackers to cause a denial of service (use-after-free after an invalid call to TIFFSetField, and application crash) via a crafted file.",CVE-2017-14528,v6:00a00a7dfc054e6a84e9d710d65e28d1,1,9,"{""WhiteSource"":{""Url"":""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2017-14528""}}",2021-03-25 07:43:16.1087857
